FileName,NumberOfLinesAdded,NumberOLinesDeleted,NumberOfLinesChangedTotal,NumberOfAuthors,NumberOfCommits,NumberOfCommitsOnlyForBugFix,AvgLinesAddedPerCommit,AvgLinesDeletedPerCommit,AvgLinesChangedPerCommit
core/src/test/resources/com/google/errorprone/bugpatterns/CovariantEqualsPositiveCase4.java,44.0,44.0,92.0,2.0,5.0,4.0,8.8,8.8,18.4
core/src/main/java/com/google/errorprone/bugpatterns/SelfAssignment.java,959.0,636.0,2371.0,5.0,36.0,13.0,26.64,17.67,65.86
core/src/main/java/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullPrimitive1stArg.java,140.0,554.0,696.0,3.0,6.0,5.0,23.33,92.33,116.0
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsExpensiveStringNegativeCase1.java,35.0,35.0,70.0,2.0,2.0,1.0,17.5,17.5,35.0
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullPrimitive1stArgPositiveCase1.java,35.0,140.0,175.0,3.0,5.0,4.0,7.0,28.0,35.0
core/src/test/resources/com/google/errorprone/bugpatterns/ArrayEqualsPositiveCases.java,127.0,126.0,301.0,3.0,9.0,6.0,14.11,14.0,33.44
core/src/test/resources/com/google/errorprone/bugpatterns/CovariantEqualsPositiveCase2.java,35.0,35.0,74.0,2.0,5.0,4.0,7.0,7.0,14.8
core/src/test/resources/com/google/errorprone/bugpatterns/EmptyIfStatementNegativeCases.java,56.0,56.0,112.0,2.0,2.0,1.0,28.0,28.0,56.0
core/src/test/resources/com/google/errorprone/bugpatterns/DeadExceptionNegativeCases.java,29.0,29.0,58.0,2.0,2.0,1.0,14.5,14.5,29.0
core/src/test/java/com/google/errorprone/bugpatterns/ReturnValueIgnoredTest.java,111.0,79.0,248.0,5.0,23.0,13.0,4.83,3.43,10.78
core/src/test/java/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullTest.java,134.0,74.0,272.0,3.0,14.0,10.0,9.57,5.29,19.43
core/src/test/java/com/google/errorprone/bugpatterns/ObjectsEqualSelfComparisonTest.java,58.0,58.0,122.0,1.0,4.0,3.0,14.5,14.5,30.5
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullPositiveCase2.java,31.0,31.0,66.0,2.0,5.0,4.0,6.2,6.2,13.2
core/src/test/java/com/google/errorprone/bugpatterns/ArrayEqualsTest.java,125.0,62.0,256.0,3.0,19.0,11.0,6.58,3.26,13.47
core/src/main/java/com/google/errorprone/bugpatterns/EmptyIfStatement.java,265.0,194.0,609.0,5.0,20.0,12.0,13.25,9.7,30.45
core/src/test/resources/com/google/errorprone/bugpatterns/EmptyIfStatementPositiveCases.java,81.0,81.0,183.0,2.0,5.0,4.0,16.2,16.2,36.6
core/src/test/resources/com/google/errorprone/bugpatterns/FallthroughSuppressionToBeExtended.java,24.0,24.0,48.0,2.0,2.0,1.0,12.0,12.0,24.0
core/src/test/resources/com/google/errorprone/bugpatterns/CovariantEqualsNegativeCases.java,85.0,85.0,170.0,2.0,2.0,1.0,42.5,42.5,85.0
core/src/test/resources/com/google/errorprone/bugpatterns/DeadExceptionPositiveCases.java,173.0,92.0,399.0,3.0,11.0,7.0,15.73,8.36,36.27
core/src/main/java/com/google/errorprone/bugpatterns/CovariantEquals.java,316.0,371.0,833.0,4.0,24.0,15.0,13.17,15.46,34.71
core/src/test/resources/com/google/errorprone/bugpatterns/SelfAssignmentPositiveCases2.java,158.0,148.0,392.0,5.0,18.0,7.0,8.78,8.22,21.78
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsExpensiveStringPositiveCase1.java,32.0,32.0,64.0,2.0,2.0,1.0,16.0,16.0,32.0
core/src/test/resources/com/google/errorprone/bugpatterns/EmptyStatementNegativeCases.java,49.0,93.0,147.0,4.0,8.0,4.0,6.12,11.62,18.38
core/src/test/resources/com/google/errorprone/bugpatterns/ReturnValueIgnoredNegativeCases.java,70.0,54.0,160.0,3.0,6.0,3.0,11.67,9.0,26.67
core/src/main/java/com/google/errorprone/bugpatterns/PreconditionsCheckNotNull.java,171.0,130.0,391.0,6.0,20.0,11.0,8.55,6.5,19.55
core/src/test/resources/com/google/errorprone/bugpatterns/SelfAssignmentNegativeCases.java,134.0,100.0,288.0,4.0,8.0,4.0,16.75,12.5,36.0
core/src/test/resources/com/google/errorprone/bugpatterns/ObjectsEqualSelfComparisonPositiveCases.java,46.0,46.0,95.0,1.0,4.0,3.0,11.5,11.5,23.75
core/src/test/java/com/google/errorprone/bugpatterns/CovariantEqualsTest.java,139.0,143.0,350.0,3.0,15.0,11.0,9.27,9.53,23.33
core/src/test/resources/com/google/errorprone/bugpatterns/CovariantEqualsPositiveCases.java,26.0,26.0,52.0,1.0,2.0,2.0,13.0,13.0,26.0
core/src/test/resources/com/google/errorprone/bugpatterns/FallthroughSuppressionNegativeCases.java,36.0,38.0,74.0,2.0,4.0,3.0,9.0,9.5,18.5
core/src/test/java/com/google/errorprone/bugpatterns/CollectionIncompatibleTypeTest.java,130.0,135.0,343.0,4.0,16.0,12.0,8.12,8.44,21.44
core/src/main/java/com/google/errorprone/bugpatterns/ArrayEquals.java,224.0,167.0,528.0,5.0,20.0,11.0,11.2,8.35,26.4
core/src/main/java/com/google/errorprone/bugpatterns/ObjectsEqualSelfComparison.java,101.0,101.0,212.0,2.0,4.0,1.0,25.25,25.25,53.0
core/src/test/resources/com/google/errorprone/bugpatterns/CovariantEqualsPositiveCase1.java,31.0,31.0,67.0,2.0,5.0,4.0,6.2,6.2,13.4
core/src/test/resources/com/google/errorprone/bugpatterns/OrderingFromPositiveCases.java,42.0,42.0,86.0,3.0,4.0,3.0,10.5,10.5,21.5
core/src/test/resources/com/google/errorprone/bugpatterns/ArrayEqualsNegativeCases.java,78.0,78.0,177.0,2.0,3.0,2.0,26.0,26.0,59.0
core/src/test/java/com/google/errorprone/bugpatterns/DeadExceptionTest.java,111.0,56.0,225.0,3.0,15.0,11.0,7.4,3.73,15.0
core/src/test/resources/com/google/errorprone/bugpatterns/FallthroughSuppressionPositiveCases.java,42.0,42.0,84.0,2.0,2.0,1.0,21.0,21.0,42.0
core/src/main/java/com/google/errorprone/bugpatterns/EmptyStatement.java,106.0,183.0,337.0,4.0,13.0,6.0,8.15,14.08,25.92
core/src/test/java/com/google/errorprone/bugpatterns/EmptyIfStatementTest.java,84.0,39.0,151.0,3.0,13.0,9.0,6.46,3.0,11.62
core/src/test/resources/com/google/errorprone/bugpatterns/EmptyStatementPositiveCases.java,42.0,79.0,126.0,4.0,8.0,4.0,5.25,9.88,15.75
core/src/main/java/com/google/errorprone/bugpatterns/CollectionIncompatibleType.java,522.0,555.0,1514.0,6.0,28.0,19.0,18.64,19.82,54.07
core/src/test/resources/com/google/errorprone/bugpatterns/CovariantEqualsPositiveCase3.java,39.0,39.0,82.0,2.0,5.0,4.0,7.8,7.8,16.4
core/src/main/java/com/google/errorprone/bugpatterns/FallThroughSuppression.java,227.0,256.0,574.0,6.0,18.0,7.0,12.61,14.22,31.89
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullNegativeCase1.java,29.0,29.0,58.0,2.0,2.0,1.0,14.5,14.5,29.0
core/src/test/resources/com/google/errorprone/MultipleTopLevelClassesWithNoErrors.java,60.0,60.0,125.0,2.0,4.0,0.0,15.0,15.0,31.25
core/src/test/java/com/google/errorprone/ErrorReportingJavaCompilerIntegrationTest.java,280.0,448.0,918.0,5.0,19.0,8.0,14.74,23.58,48.32
core/src/test/java/com/google/errorprone/bugpatterns/SelfAssignmentTest.java,90.0,39.0,163.0,3.0,13.0,7.0,6.92,3.0,12.54
core/src/main/java/com/google/errorprone/ErrorProneAnalyzer.java,729.0,473.0,1836.0,4.0,45.0,24.0,16.2,10.51,40.8
core/src/test/resources/com/google/errorprone/bugpatterns/CovariantEqualsPositiveCase5.java,31.0,31.0,63.0,2.0,3.0,2.0,10.33,10.33,21.0
core/src/main/java/com/google/errorprone/matchers/MethodModifier.java,45.0,45.0,90.0,1.0,2.0,0.0,22.5,22.5,45.0
core/src/test/java/com/google/errorprone/matchers/SelfAssignmentMatcherTest.java,95.0,95.0,190.0,2.0,2.0,0.0,47.5,47.5,95.0
core/src/main/java/com/google/errorprone/matchers/SelfAssignmentMatcher.java,84.0,84.0,168.0,2.0,2.0,0.0,42.0,42.0,84.0
core/src/test/java/com/google/errorprone/bugpatterns/OrderingFromTest.java,77.0,80.0,199.0,3.0,12.0,6.0,6.42,6.67,16.58
core/src/main/java/com/google/errorprone/suppliers/Supplier.java,30.0,1.0,34.0,2.0,2.0,1.0,15.0,0.5,17.0
core/src/main/java/com/google/errorprone/suppliers/Suppliers.java,404.0,30.0,774.0,6.0,21.0,10.0,19.24,1.43,36.86
core/src/test/resources/com/google/errorprone/bugpatterns/SuppressWarningsDeprecatedPositiveCases.java,156.0,83.0,336.0,2.0,5.0,1.0,31.2,16.6,67.2
core/src/test/java/com/google/errorprone/bugpatterns/SuppressWarningsDeprecatedTest.java,133.0,32.0,261.0,3.0,13.0,6.0,10.23,2.46,20.08
core/src/main/java/com/google/errorprone/bugpatterns/AbstractSuppressWarningsMatcher.java,260.0,106.0,536.0,5.0,16.0,5.0,16.25,6.62,33.5
core/src/main/java/com/google/errorprone/bugpatterns/SuppressWarningsDeprecated.java,213.0,95.0,460.0,7.0,18.0,7.0,11.83,5.28,25.56
core/src/test/resources/com/google/errorprone/bugpatterns/SuppressWarningsDeprecatedNegativeCases.java,108.0,54.0,232.0,2.0,4.0,0.0,27.0,13.5,58.0
core/src/test/java/com/google/errorprone/bugpatterns/LongLiteralLowerCaseSuffixTest.java,212.0,82.0,453.0,5.0,22.0,11.0,9.64,3.73,20.59
core/src/test/resources/com/google/errorprone/bugpatterns/LongLiteralLowerCaseSuffixNegativeCases.java,137.0,71.0,300.0,2.0,4.0,2.0,34.25,17.75,75.0
core/src/main/java/com/google/errorprone/bugpatterns/LongLiteralLowerCaseSuffix.java,376.0,198.0,848.0,6.0,24.0,12.0,15.67,8.25,35.33
core/src/test/resources/com/google/errorprone/bugpatterns/LongLiteralLowerCaseSuffixPositiveCases.java,208.0,109.0,493.0,3.0,7.0,4.0,29.71,15.57,70.43
core/src/test/resources/com/google/errorprone/bugpatterns/ReturnValueIgnoredPositiveCase2.java,150.0,296.0,560.0,4.0,9.0,3.0,16.67,32.89,62.22
core/src/test/resources/com/google/errorprone/bugpatterns/ReturnValueIgnoredPositiveCase1.java,273.0,465.0,927.0,4.0,14.0,6.0,19.5,33.21,66.21
core/src/test/resources/com/google/errorprone/MultipleTopLevelClassesExtender.java,17.0,34.0,51.0,2.0,3.0,0.0,5.67,11.33,17.0
core/src/test/resources/com/google/errorprone/MultipleTopLevelClassesExtended.java,25.0,49.0,80.0,2.0,4.0,0.0,6.25,12.25,20.0
core/src/test/resources/com/google/errorprone/ExtendedMultipleTopLevelClassesWithErrors.java,36.0,19.0,74.0,2.0,4.0,0.0,9.0,4.75,18.5
core/src/test/resources/com/google/errorprone/ExtendedMultipleTopLevelClassesWithNoErrors.java,46.0,24.0,94.0,2.0,4.0,0.0,11.5,6.0,23.5
core/src/test/resources/com/google/errorprone/MultipleTopLevelClassesWithErrors.java,84.0,47.0,191.0,4.0,8.0,3.0,10.5,5.88,23.88
core/src/test/resources/com/google/errorprone/bugpatterns/UnneededConditionalOperatorNegativeCases.java,40.0,40.0,80.0,2.0,2.0,0.0,20.0,20.0,40.0
core/src/test/java/com/google/errorprone/bugpatterns/UnneededConditionalOperatorTest.java,67.0,68.0,148.0,3.0,6.0,3.0,11.17,11.33,24.67
core/src/test/resources/com/google/errorprone/bugpatterns/UnneededConditionalOperatorPositiveCases.java,96.0,96.0,230.0,2.0,3.0,0.0,32.0,32.0,76.67
core/src/main/java/com/google/errorprone/bugpatterns/UnneededConditionalOperator.java,194.0,236.0,529.0,5.0,12.0,5.0,16.17,19.67,44.08
core/src/test/resources/com/google/errorprone/bugpatterns/SelfEqualsNegativeCases.java,60.0,60.0,136.0,2.0,4.0,1.0,15.0,15.0,34.0
core/src/main/java/com/google/errorprone/bugpatterns/SelfEquals.java,317.0,167.0,674.0,5.0,29.0,13.0,10.93,5.76,23.24
core/src/test/resources/com/google/errorprone/bugpatterns/SelfEqualsPositiveCase1.java,73.0,73.0,175.0,2.0,5.0,2.0,14.6,14.6,35.0
core/src/test/resources/com/google/errorprone/bugpatterns/SelfEqualsPositiveCase2.java,43.0,43.0,89.0,2.0,3.0,1.0,14.33,14.33,29.67
core/src/test/java/com/google/errorprone/bugpatterns/SelfEqualsTest.java,310.0,173.0,733.0,6.0,20.0,9.0,15.5,8.65,36.65
core/src/main/java/com/google/errorprone/util/ASTHelpers.java,1648.0,364.0,3563.0,7.0,80.0,32.0,20.6,4.55,44.54
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullPositiveCase3.java,31.0,31.0,63.0,2.0,3.0,2.0,10.33,10.33,21.0
core/src/main/java/com/google/errorprone/bugpatterns/PreconditionsTooManyArgs.java,184.0,322.0,597.0,5.0,16.0,8.0,11.5,20.12,37.31
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsTooManyArgsPositiveCase1.java,37.0,72.0,111.0,2.0,4.0,2.0,9.25,18.0,27.75
core/src/test/java/com/google/errorprone/bugpatterns/PreconditionsTooManyArgsTest.java,63.0,117.0,191.0,3.0,7.0,3.0,9.0,16.71,27.29
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsTooManyArgsNegativeCase1.java,41.0,82.0,123.0,2.0,3.0,1.0,13.67,27.33,41.0
core/src/test/java/com/google/errorprone/bugpatterns/InvalidPatternSyntaxTest.java,127.0,31.0,234.0,3.0,12.0,6.0,10.58,2.58,19.5
core/src/main/java/com/google/errorprone/bugpatterns/InvalidPatternSyntax.java,374.0,175.0,823.0,6.0,32.0,21.0,11.69,5.47,25.72
core/src/test/resources/com/google/errorprone/bugpatterns/InvalidPatternSyntaxNegativeCases.java,88.0,44.0,184.0,2.0,4.0,1.0,22.0,11.0,46.0
core/src/test/resources/com/google/errorprone/bugpatterns/InvalidPatternSyntaxPositiveCases.java,128.0,78.0,298.0,3.0,7.0,4.0,18.29,11.14,42.57
core/src/main/java/com/google/errorprone/matchers/DescendantOf.java,123.0,50.0,233.0,6.0,12.0,6.0,10.25,4.17,19.42
core/src/test/java/com/google/errorprone/matchers/DescendantOfTest.java,360.0,142.0,727.0,4.0,7.0,3.0,51.43,20.29,103.86
core/src/test/resources/com/google/errorprone/bugpatterns/LongLiteralLowerCaseSuffixPositiveCase2.java,34.0,34.0,69.0,2.0,3.0,2.0,11.33,11.33,23.0
core/src/test/resources/com/google/errorprone/bugpatterns/LongLiteralLowerCaseSuffixPositiveCase1.java,110.0,110.0,235.0,2.0,3.0,2.0,36.67,36.67,78.33
README,2.0,4.0,6.0,2.0,3.0,2.0,0.67,1.33,2.0
core/src/test/resources/com/google/errorprone/bugpatterns/IncompatibleEqualsAndHashcodePositiveCases.java,70.0,70.0,140.0,1.0,2.0,2.0,35.0,35.0,70.0
core/src/main/java/com/google/errorprone/bugpatterns/RuntimeAccessToNonRetainedAnnotation.java,35.0,35.0,70.0,1.0,2.0,2.0,17.5,17.5,35.0
core/src/main/java/com/google/errorprone/bugpatterns/IncompatibleEqualsAndHashcode.java,32.0,32.0,64.0,1.0,2.0,2.0,16.0,16.0,32.0
core/src/main/java/com/google/errorprone/suppliers/package-info.java,34.0,3.0,66.0,3.0,4.0,2.0,8.5,0.75,16.5
core/src/main/java/com/google/errorprone/bugpatterns/package-info.java,29.0,1.0,55.0,3.0,4.0,2.0,7.25,0.25,13.75
core/src/main/java/com/google/errorprone/fixes/package-info.java,29.0,1.0,55.0,3.0,4.0,2.0,7.25,0.25,13.75
core/src/test/java/com/google/errorprone/matchers/AnnotationHasArgumentWithValueTest.java,273.0,15.0,488.0,4.0,9.0,5.0,30.33,1.67,54.22
core/src/main/java/com/google/errorprone/util/package-info.java,29.0,1.0,55.0,3.0,4.0,2.0,7.25,0.25,13.75
core/src/main/java/com/google/errorprone/matchers/package-info.java,35.0,1.0,65.0,3.0,4.0,2.0,8.75,0.25,16.25
core/src/main/java/com/google/errorprone/matchers/AnnotationHasArgumentWithValue.java,240.0,36.0,448.0,4.0,8.0,3.0,30.0,4.5,56.0
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullPrimitiveNegativeCases.java,132.0,33.0,264.0,4.0,5.0,3.0,26.4,6.6,52.8
core/src/test/resources/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullPrimitivePositiveCases.java,599.0,188.0,1280.0,6.0,14.0,10.0,42.79,13.43,91.43
core/src/main/java/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullPrimitive.java,1179.0,321.0,2498.0,7.0,36.0,20.0,32.75,8.92,69.39
core/src/test/java/com/google/errorprone/bugpatterns/PreconditionsCheckNotNullPrimitiveTest.java,599.0,45.0,1192.0,6.0,23.0,11.0,26.04,1.96,51.83
core/src/test/resources/com/google/errorprone/bugpatterns/CheckReturnValueNegativeCases.java,136.0,34.0,272.0,4.0,5.0,3.0,27.2,6.8,54.4
core/src/main/java/com/google/errorprone/bugpatterns/CheckReturnValue.java,591.0,194.0,1257.0,6.0,30.0,13.0,19.7,6.47,41.9
core/src/test/resources/com/google/errorprone/bugpatterns/CheckReturnValuePositiveCases.java,481.0,136.0,1025.0,6.0,11.0,5.0,43.73,12.36,93.18
core/src/test/java/com/google/errorprone/bugpatterns/CheckReturnValueTest.java,833.0,128.0,1743.0,5.0,25.0,13.0,33.32,5.12,69.72
core/src/main/java/com/google/errorprone/bugpatterns/AbstractReturnValueIgnored.java,512.0,56.0,983.0,6.0,23.0,13.0,22.26,2.43,42.74
core/src/test/java/com/google/errorprone/EndPosTest.java,291.0,168.0,688.0,5.0,16.0,7.0,18.19,10.5,43.0
core/src/main/java/com/google/errorprone/WrappedTreeMap.java,689.0,509.0,1795.0,5.0,25.0,18.0,27.56,20.36,71.8
core/src/test/java/com/google/errorprone/IntegrationTest.java,25.0,25.0,50.0,1.0,2.0,1.0,12.5,12.5,25.0
core/src/main/java/com/google/errorprone/bugpatterns/InvalidStringEquality.java,598.0,489.0,1609.0,5.0,20.0,9.0,29.9,24.45,80.45
core/src/test/resources/com/google/errorprone/bugpatterns/InvalidStringEqualityNegativeCases.java,188.0,142.0,484.0,3.0,9.0,3.0,20.89,15.78,53.78
core/src/test/java/com/google/errorprone/bugpatterns/InvalidStringEqualityTest.java,206.0,153.0,514.0,4.0,9.0,4.0,22.89,17.0,57.11
core/src/test/resources/com/google/errorprone/bugpatterns/InvalidStringEqualityPositiveCases.java,261.0,200.0,688.0,4.0,12.0,5.0,21.75,16.67,57.33
core/src/main/java/com/google/errorprone/bugpatterns/ArrayToString.java,450.0,207.0,1027.0,5.0,23.0,13.0,19.57,9.0,44.65
core/src/test/resources/com/google/errorprone/bugpatterns/ArrayToStringPositiveCases.java,245.0,91.0,512.0,4.0,13.0,6.0,18.85,7.0,39.38
core/src/test/resources/com/google/errorprone/bugpatterns/ArrayToStringNegativeCases.java,105.0,37.0,213.0,3.0,7.0,3.0,15.0,5.29,30.43
core/src/test/java/com/google/errorprone/bugpatterns/ArrayToStringTest.java,178.0,34.0,340.0,4.0,15.0,7.0,11.87,2.27,22.67
core/src/test/java/com/google/errorprone/bugpatterns/GuiceScopingRefactorTest.java,52.0,52.0,104.0,1.0,3.0,0.0,17.33,17.33,34.67
core/src/main/java/com/google/errorprone/bugpatterns/GuiceScopingRefactor.java,135.0,135.0,277.0,1.0,3.0,0.0,45.0,45.0,92.33
core/src/test/resources/com/google/errorprone/bugpatterns/GuiceScopingRefactorPositiveCases.java,50.0,50.0,115.0,1.0,3.0,0.0,16.67,16.67,38.33
core/src/test/resources/com/google/errorprone/bugpatterns/GuiceScopingRefactorNegativeCases.java,53.0,53.0,125.0,1.0,3.0,0.0,17.67,17.67,41.67
core/src/test/java/com/google/errorprone/matchers/AnnotationTest.java,1444.0,268.0,2961.0,4.0,27.0,8.0,53.48,9.93,109.67
core/src/main/java/com/google/errorprone/matchers/Annotation.java,346.0,63.0,689.0,3.0,10.0,4.0,34.6,6.3,68.9
core/src/test/resources/com/google/errorprone/bugpatterns/GuiceAssistedInjectScopingRefactorPositiveCases.java,49.0,49.0,98.0,1.0,2.0,0.0,24.5,24.5,49.0
core/src/main/java/com/google/errorprone/bugpatterns/GuiceAssistedInjectScopingRefactor.java,137.0,137.0,283.0,1.0,3.0,0.0,45.67,45.67,94.33
core/src/test/resources/com/google/errorprone/bugpatterns/GuiceAssistedInjectScopingRefactorNegativeCases.java,50.0,50.0,100.0,1.0,2.0,0.0,25.0,25.0,50.0
core/src/test/java/com/google/errorprone/bugpatterns/GuiceAssistedInjectScopingRefactorTest.java,52.0,52.0,104.0,1.0,2.0,0.0,26.0,26.0,52.0
core/src/main/java/com/google/errorprone/matchers/MethodHasParameters.java,252.0,41.0,487.0,3.0,9.0,3.0,28.0,4.56,54.11
core/src/main/java/com/google/errorprone/matchers/ConstructorOfClass.java,265.0,35.0,500.0,3.0,7.0,3.0,37.86,5.0,71.43
core/src/test/java/com/google/errorprone/matchers/MethodHasParametersTest.java,612.0,34.0,1116.0,3.0,14.0,3.0,43.71,2.43,79.71
core/src/test/java/com/google/errorprone/matchers/ConstructorOfClassTest.java,589.0,35.0,1079.0,3.0,17.0,3.0,34.65,2.06,63.47
core/src/test/resources/com/google/errorprone/bugpatterns/GuiceAssistedInjectScopingPositiveCases.java,411.0,120.0,893.0,3.0,10.0,3.0,41.1,12.0,89.3
core/src/main/java/com/google/errorprone/bugpatterns/GuiceAssistedInjectScoping.java,755.0,261.0,1663.0,5.0,32.0,15.0,23.59,8.16,51.97
core/src/test/java/com/google/errorprone/bugpatterns/GuiceAssistedInjectScopingTest.java,234.0,31.0,447.0,4.0,14.0,8.0,16.71,2.21,31.93
core/src/test/resources/com/google/errorprone/bugpatterns/GuiceAssistedInjectScopingNegativeCases.java,613.0,178.0,1354.0,5.0,11.0,4.0,55.73,16.18,123.09
core/src/main/java/com/google/errorprone/matchers/MultiMatcher.java,301.0,48.0,583.0,3.0,9.0,3.0,33.44,5.33,64.78
core/src/test/java/com/google/errorprone/bugpatterns/JUnit4TestNotRunTest.java,349.0,95.0,739.0,5.0,24.0,9.0,14.54,3.96,30.79
core/src/test/resources/com/google/errorprone/bugpatterns/JUnit4TestNotRunPositiveCases.java,32.0,32.0,64.0,1.0,2.0,0.0,16.0,16.0,32.0
core/src/main/java/com/google/errorprone/bugpatterns/JUnit4TestNotRun.java,866.0,427.0,2050.0,5.0,35.0,14.0,24.74,12.2,58.57
core/src/test/resources/com/google/errorprone/bugpatterns/JUnit4TestNotRunNegativeCase2.java,105.0,45.0,215.0,3.0,5.0,2.0,21.0,9.0,43.0
core/src/test/resources/com/google/errorprone/bugpatterns/JUnit4TestNotRunNegativeCase1.java,87.0,29.0,174.0,3.0,4.0,2.0,21.75,7.25,43.5
core/src/test/resources/com/google/errorprone/bugpatterns/JUnit4TestNotRunPositiveCase1.java,98.0,34.0,198.0,3.0,5.0,3.0,19.6,6.8,39.6
core/src/test/resources/com/google/errorprone/bugpatterns/JUnit4TestNotRunPositiveCase2.java,119.0,51.0,253.0,3.0,7.0,3.0,17.0,7.29,36.14
core/src/test/resources/com/google/errorprone/bugpatterns/JUnit4TestNotRunNegativeCase3.java,166.0,59.0,351.0,3.0,7.0,4.0,23.71,8.43,50.14
core/src/test/resources/com/google/errorprone/bugpatterns/BadShiftAmountNegativeCases.java,188.0,48.0,389.0,4.0,10.0,3.0,18.8,4.8,38.9
core/src/main/java/com/google/errorprone/bugpatterns/BadShiftAmount.java,878.0,268.0,1912.0,6.0,24.0,14.0,36.58,11.17,79.67
core/src/test/resources/com/google/errorprone/bugpatterns/BadShiftAmountPositiveCases.java,248.0,96.0,553.0,4.0,13.0,6.0,19.08,7.38,42.54
core/src/test/java/com/google/errorprone/bugpatterns/BadShiftAmountTest.java,298.0,61.0,606.0,6.0,22.0,11.0,13.55,2.77,27.55
core/src/test/java/com/google/errorprone/bugpatterns/InvalidSignedByteComparisonTest.java,110.0,68.0,237.0,2.0,4.0,1.0,27.5,17.0,59.25
core/src/main/java/com/google/errorprone/bugpatterns/InvalidSignedByteComparison.java,269.0,135.0,539.0,2.0,4.0,1.0,67.25,33.75,134.75
core/src/test/resources/com/google/errorprone/bugpatterns/InvalidSignedByteNegativeCases.java,91.0,46.0,183.0,2.0,4.0,1.0,22.75,11.5,45.75
core/src/test/resources/com/google/errorprone/bugpatterns/InvalidSignedBytePositiveCases.java,105.0,53.0,211.0,2.0,4.0,1.0,26.25,13.25,52.75
core/src/main/java/com/google/errorprone/bugpatterns/IncompatibleEquals.java,1079.0,622.0,2600.0,2.0,13.0,4.0,83.0,47.85,200.0
core/src/test/resources/com/google/errorprone/bugpatterns/IncompatibleEqualsNegativeCases.java,372.0,128.0,839.0,2.0,8.0,2.0,46.5,16.0,104.88
core/src/test/java/com/google/errorprone/bugpatterns/IncompatibleEqualsTest.java,152.0,68.0,321.0,2.0,6.0,3.0,25.33,11.33,53.5
core/src/test/resources/com/google/errorprone/bugpatterns/IncompatibleEqualsPositiveCases.java,387.0,131.0,863.0,2.0,7.0,3.0,55.29,18.71,123.29
core/src/test/java/com/google/errorprone/bugpatterns/BugPatternUnitTest.java,369.0,106.0,776.0,6.0,11.0,4.0,33.55,9.64,70.55
core/src/test/java/com/google/errorprone/bugpatterns/InvalidCharComparisonTest.java,94.0,47.0,188.0,2.0,3.0,0.0,31.33,15.67,62.67
core/src/test/resources/com/google/errorprone/bugpatterns/InvalidCharComparisonNegativeCases.java,84.0,42.0,168.0,2.0,3.0,0.0,28.0,14.0,56.0
core/src/main/java/com/google/errorprone/bugpatterns/InvalidCharComparison.java,271.0,141.0,553.0,2.0,4.0,0.0,67.75,35.25,138.25
core/src/test/resources/com/google/errorprone/bugpatterns/InvalidCharComparisonPositiveCases.java,85.0,43.0,172.0,2.0,4.0,0.0,21.25,10.75,43.0
core/src/test/resources/com/google/errorprone/bugpatterns/JUnit4TestNotRunNegativeCase4.java,93.0,31.0,186.0,3.0,4.0,2.0,23.25,7.75,46.5
core/src/main/java/com/google/errorprone/matchers/IsCastableTo.java,220.0,0.0,385.0,2.0,4.0,2.0,55.0,0.0,96.25
core/src/main/java/com/google/errorprone/matchers/AbstractTypeMatcher.java,220.0,0.0,385.0,2.0,4.0,2.0,55.0,0.0,96.25
core/src/main/java/com/google/errorprone/matchers/IsSameType.java,220.0,0.0,385.0,2.0,4.0,2.0,55.0,0.0,96.25
core/src/test/resources/com/google/errorprone/bugpatterns/ComparisonOutOfRangePositiveCases.java,326.0,130.0,712.0,3.0,10.0,6.0,32.6,13.0,71.2
core/src/test/resources/com/google/errorprone/bugpatterns/ComparisonOutOfRangeNegativeCases.java,319.0,124.0,699.0,3.0,7.0,4.0,45.57,17.71,99.86
core/src/main/java/com/google/errorprone/bugpatterns/ComparisonOutOfRange.java,1151.0,255.0,2362.0,5.0,37.0,23.0,31.11,6.89,63.84
core/src/test/java/com/google/errorprone/bugpatterns/ComparisonOutOfRangeTest.java,229.0,31.0,438.0,4.0,14.0,8.0,16.36,2.21,31.29
core/src/test/resources/com/google/errorprone/bugpatterns/JUnit4TestNotRunPositiveCase3.java,104.0,36.0,210.0,3.0,5.0,3.0,20.8,7.2,42.0
core/src/test/resources/com/google/errorprone/bugpatterns/StringArrayConcatenateCompoundAssignmentPositiveCases.java,34.0,34.0,69.0,1.0,3.0,1.0,11.33,11.33,23.0
